place,태그
한림공원,"365일 꽃의 향연, 한림공원에서 꽃멍 하세요 2024_여행가는달과함께하는_발도장여행지 가족과함께 가족여행 걷기여행"
"세화민속오일시장(5일, 0일)",세화해변을 낀 동쪽 대표 오일시장 가족여행 나들이 데이트코스 먹거리 세화오일장 쇼핑 시장맛집 아이와함께
서귀포매일올레시장,매일매일 소박한 일상을 엿볼 수 있는 곳 2024_여행가는달과함께하는_발도장여행지 가족과함께 로컬맛집 로컬여행
남원 큰엉해안,산책로를 걷다 보면 한반도 지형의 포토존이 나오는 곳 관광지 기암절벽 남원큰엉해안 자연 절벽 제주도가볼만한곳 제주큰엉
바지선 선상낚시(토평동유어장),바다낚시 체험을 보다 편리하고 간편하게 할 수 있는 곳 레포츠 선상낚시 제주도 제주도낚시
서건도,제주판 모세의 기적이 일어나는 섬 가족여행 갯벌 갯벌체험 관광지 돌고래출몰지역 모세의기적 서건도
산지 등대,오랜 역사를 지니고 있는 제주의 대표 등대 가족여행 관광지 산지등대 자연 자연관광지 제주권 제주여행 제주일몰명소
서귀포잠수함,산호 군락과 물고기를 볼 수 있는 해저잠수함 가족과함께 관광지 서귀포잠수함 아이와함께 이색체험 자연관광지 자연좋은곳
오케이 승마장,"말과 사람, 그리고 자연이 삼위일체로 호흡하는 승마장 가족과함께 교육프로그램 레포츠 승마 승마레슨 승마장 승마체험"
이어도 승마장,"초보자에게 인기가 많은, 넓은 초원 승마체험장 가족과함께 레포츠 승마 승마레슨 승마장 승마체험 승마캠프 승마트레킹"
제주 성읍마을 고평오 고택,모커리와 제주 남부만의 특별한 창이 있는 조선 후기 고택 고택 고평오고택 관광지 교과서속여행 문화재 성읍마을 역사 역사공부
정방폭포,높은 곳에서 바다로 떨어지는 시원한 물줄기 경치여행 경치좋은곳 관광지 사진찍기 사진찍기좋은곳 서귀포가볼만한곳
제주항 서부두방파제,사계절 낚시하기 좋은 곳 레포츠 바다낚시 제주권 제주바다낚시 제주시낚시터
"석부작박물관 (숨도, 귤림성)",용암의 신비을 담은 예술정원 가족여행 관광지 나들이 박물관 석부작박물관 섬여행 아이와함께
강정천,파도없이 시원한 물놀이 포인트 가족여행 강정마을계곡 강정천 관광지 생태관광지 자연 자연여행
가문이오름(감은이오름),검은 말굽형 분화구 가문이오름 감은이오름 경치여행 경치좋은곳 관광지 오름 자연 자연발생 자연속으로
제주 추사관,추사 김정희 선생의 삶과 학문 그리고 예술 세계 가족체험여행 교과서속여행 기념관 김정희유배지 문화시설 박물관 역사공부
한국기념품백화점,제주에서 가장 오래되고 전통 있는 민예품 판매점 기념품판매 쇼핑 제주권 한국기념품백화점
"저지오름(닥몰오름,새오름)",비양도와 한라산이 보이는 저지리의 아름다운 오름 관광지 닥몰오름 새오름 자연 저지오름
선광사(제주),돌하르방이 반겨주는 남원읍 전통사찰 관광지 불교 불교문화 사찰 사찰여행 서귀포선광사 역사 연중무휴
신양마을,해양레져와 관광을 함께 경험할 수 있는 한적한 마을 관광지 남녀노소 서귀포 서귀포신양마을 숙박 아이와함께 자연 제주
이중섭 거주지,불운한 시대의 천재 화가 이중섭의 거주지 관광지 역사 역사공부 역사관광지 역사를품은곳 역사문화재 역사속
가세오름,탐방의 소소한 재미를 주는 오름 가족과함께 관광지 자연 자연관광지 자연좋은곳 제주 제주가볼만한곳
라온골프클럽,천혜의 자연과 어우러진 즐겁고 편안한 코스 골프리조트 골프장 골프클럽 레저스포츠 레포츠 복합레저스포츠 생활스포츠
우도잠수함,우도의 아름다운 해상과 해저에서 만드는 화려한 잠수함 체험 가족과함께 가족여행 관광지 물속구경 바다속체험 바다체험 아이들과가볼만한곳
교래 삼다수마을,마을 주민과 제주개발공사가 함께 만든 마을 관광지 농촌마을 농촌여행 농촌체험마을 농촌체험여행 농촌체험학습
한대오름,단풍이 아름다운 한라산 기슭의 오름 관광지 단풍 오름 자연 제주 제주가볼만한 제주오름 제주한대오름
삼매봉도서관,한라산 조망이 가능한 문화와 소통의 복합공간 공공시설 도서관 독서 독서여행 문화공간 문화시설 복합문화공간
조천읍도서관,도민의 독서생활화를 위해 노력하고 있는 곳 교육프로그램 남녀노소 도서관 독서 독서여행 문화공간 문화시설
법환동 청소년문화의집,
차귀도 바다낚시,차귀도 앞바다에서 즐기는 낚시의 손맛 가족과함께 대섬 레포츠 바다낚시 배낚시 와도 지실이섬 차귀도
제주향교,인재 양성과 학문 수양의 목적으로 세워진 국립 교육기관 관광지 역사 역사공부 역사관광지 역사를품은곳 역사문화재 역사속
김만덕기념관,대한민국 최초의 나눔문화전시관 가족과함께 교과서속여행 기념관 김만덕기념관 문화시설 아이와함께
위미1리어촌체험마을,1종어항과 감귤밭이 있는 아름다운 어촌 관광지 어촌마을 어촌체험 어촌체험마을 자연마을 자연속으로 자연여행
제주 센트럴파크,제주에서 즐기는 세계여행 관광지 남녀노소 사진찍기좋은곳 사진촬영 아이와함께 연인과함께 연중무휴
헬로키티아일랜드,세계적으로 사랑받는 캐릭터 헬로키티의 이야기가 담긴 전시관 가족과함께 남녀노소 문화시설 사계절 아이가_좋아하는_여행 아이와함께
협재해수욕장,에메랄드빛 물감을 풀어놓은 듯한 영롱한 해변 가족여행 관광지 바다풍경 바다풍경여행 반려동물 여름피서지 자연
제주불빛정원,따뜻함이 있는 제주 야간 불빛 테마파크 감성사진 관광지 데이트장소추천 사랑 사진찍기 사진촬영 사진촬영명소
관덕정(제주),"제주 역사의 중심지, 제주의 심장 같은 공간 가족여행 관광지 관덕정(제주) 교과서속여행 아이와함께 역사 역사관광지"
박물관은 살아있다(제주중문점),신개념 놀이 & 체험 전시관 가족과함께 데이트코스 문화시설 박물관은살아있다 사계절 사진찍기
갬주리코지(볼락코지),바다에서 낚시한다면 이 곳에서 레포츠 바다낚시 서귀포바다 서귀포바다낚시 서귀포시 제주권
이제주숍,"제주의 대표 특산품, 기념품 매장 가족여행 기념품판매 먹거리 사계절 쇼핑 이색체험 제주권 제주특산품전시판매장"
추자군도,크고 작은 섬들이 모인 곳 레포츠 제주도 제주바다 제주바다낚시 추자군도
제주 산방산탄산온천,국내 최고의 탄산온천 2024_여행가는달과함께하는_발도장여행지 가볼래터 가족과함께 건강여행
제주월드컵경기장,주변의 자연환경과 조화를 이루는 경기장 경기장 레포츠 서귀포 월드컵경기장 제주도
광명사(제주),항일항쟁의 발상지이자 태고종 소속의 작은 사찰 관광지 광명사 불교 불교문화 역사 자연속으로 자연좋은곳 자연풍경
제주제트,제주의 하늘과 바다를 동시에 느낄 수 있는 레포츠 레포츠 보트 여름피서지 제주가볼만한곳 제주여행 제주제트 주상절리
지속가능환경교육센터,지구환경의 소중함을 일꺠워주는 공간 관광지 교육센터 사계절 산업관광 산업관광지 아와함께 제주교육센터
"제주시민속오일시장 (2, 7일)",제주의 유서 깊은 전통시장 가족여행 나들이 데이트코스 먹거리 민속오일시장 쇼핑 시장맛집
알뜨르비행장 및 일본군 비행기 격납고,아픈 역사가 잠들어 있는 유적 관광지 비행기격납고 역사 역사공부 역사관광지 역사여행 역사유적
조안베어뮤지엄,테디베어 아티스트 조안 오의 작업실이자 전시공간 남녀노소 문화시설 미세먼지_피하는_실내여행 박물관 사진찍기 사진찍기좋은곳
보림사(제주),제주 사라봉 입구에 자리 잡은 사찰 관광지 불교 불교문화 사찰 사찰여행 역사 자연속으로 자연환경
세계조가비박물관,신비하고 아름다운 자연이 있는 세계조가비박물관 겨울방학에가볼만한곳 문화시설 박물관 세계조가비박물관 아이와함께
송당승마장,제주의 푸른 자연속에서 말과 함께 뛰어놀자 ! 교육프로그램 레포츠 승마 승마레슨 승마레슨 승마장 승마체험 승마캠프
제주 조랑말타운,조랑말을 만날 수 있는 환상적인 곳 가족과함께 레포츠 승마 승마레슨 승마장 승마체험 승마캠프 승마트레킹
한라산 영실,국토 최남단의 신비로움 가득한 탐방코스 경치좋은곳 관광지 등산여행 등산코스 사진찍기 사진찍기좋은곳 사진촬영
우도 등대,제주 최초로 빛을 밝힌 등대 관광지 등대 우도등대 자연 제주 제주가볼만한곳 제주등대
제주항일기념관,"선열들의 애국, 애족정신을 기억하는 곳 가족여행 교과서속여행 기념관 단체관람 문화시설 아이와함께 제주권"
용눈이오름,능선이 아름다워 사진 작가들이 사랑한 오름 경치여행 경치좋은곳 관광지 반려동물 반려동물동반여행지 산책하기
제주도예촌,서귀포시에 있는 제주전통 도예촌 가족체험 관광지 도자기 도자기박물관 도자기체험 아이와함께 전통도예
성읍승마장,제주도의 아름다운 자연속에서 말과 교감하는 승마장 교육프로그램 레포츠 승마 승마레슨 승마장 승마체험 승마캠프 승마클럽
한림공원 쌍용각 휴게소,다양한 기념품을 제공하는 한림공원의 휴게소 가족여행 기념품판매 나들이 나홀로여행 쇼핑 시장맛집 쌍용각 아이와함께
탐라승마장,제주의 푸른 자연 속에서 사람과 말이 교감하는 승마장 가족과함께 교육프로그램 레포츠 승마 승마레슨 승마장 승마체험
선녀와나무꾼,그리운 옛날 그 시절로 돌아가는 추억여행 가족여행 관광지 박물관 산책하기 산책하기좋은곳 선녀와나무꾼 이색체험
제주워터월드,실제 물과 함께하는 몰입형 미디어 테마파크 관광지 아이가_좋아하는_여행 아이와함께 여름가볼만한곳 여름방학여행
한림공원 다화원휴게소 (제주),한림공원 내에 위치한 휴게소 가족여행 기념품판매 나들이 나홀로여행 다화원휴게소 쇼핑 아이와함께
아홉굿마을,아홉 가지 다양한 재미와 즐거움이 가득한 마을 가족과함께 가족체험 관광지 농촌체험 농촌체험마을 농촌체험여행 농촌체험학습
알프스승마장 포니,아름다운 경관과 함께하는 승마 체험 가족과함께 레포츠 서귀포승마장 승마장 승마체험 아이와함께 제주도
대정오일시장,제주도 서부 지역에서 가장 큰 오일장 5일장 가족여행 나들이 나홀로여행 대정오일시장 쇼핑 시장맛집 아이와함께
고성오일시장,성산일출봉 아래 활기넘치는 시장 가족여행 고성오일시장 나들이 나홀로여행 섬여행 쇼핑 시장맛집
중문향토오일시장,소박함과 정겨움을 느낄 수 있는 장터 5일장 가족여행 나들이 나홀로여행 서귀포 쇼핑 시장 시장맛집 아이와함께
제주 삼성혈,제주도에서 대표적인 신화인 삼신인(三神人)흔적이 있는 곳 관광지 국가지정문화재 아이와함께 역사 역사공부 역사관광지 역사를품은곳
하늬복이오름,하늬바람이 많이 불어오는 원뿔체 오름 가족과함께 관광지 서귀포가볼만한곳 오름 자연 제주권 제주오름
